Rank,URL,Name,Industry,IncorporationYear,RevenueRsCrore,RevenueChange,NetOperatingIncomeRsCrore,NetOperatingIncomeChange,ProfitRsCrore,ProfitChange,AssetsRsCrore,AssetsChange,NetWorthRsCrore,NetWorthChange,EquityDividendRsCrore,EquityDividendChange,EmployeeCostRsCrore,EmployeeCostChange
628,https://www.fortuneindia.com/next-500/company/jb-chemicals-pharmaceuticals?year=2017,JB Chemicals & Pharmaceuticals,drugs & pharmaceuticals,1976,1334.09,13.89,1255.14,9.69,161.88,61.22,1299.19,14.54,1093.73,9.94,42.43,0,184.12,15.39
629,https://www.fortuneindia.com/next-500/company/simpson-company?year=2017,Simpson & Company,auto ancillaries,1925,1328.78,1.21,1241.35,0.41,151.31,2.54,1354.61,10.04,1318.76,10.3,28.13,0,77.35,14.83
630,https://www.fortuneindia.com/next-500/company/heinz-india?year=2017,Heinz India,fmcg,1994,1328.47,7.64,1242,10.97,203.62,8.01,515.67,43.07,503.97,67.8,0,0,87.2,2.62
631,https://www.fortuneindia.com/next-500/company/shanthi-feeds?year=2017,Shanthi Feeds,food & agri products,2006,1323.71,13.25,1313.81,12.25,22.41,66.25,331.98,11.89,214.96,11.64,0,0,49.97,17.91
632,https://www.fortuneindia.com/next-500/company/engineering-projects-india?year=2017,Engineering Projects (India),capital goods,1970,1323.19,25.07,1295.46,25.62,24.55,9.38,601.08,22.29,227.84,5.33,10.82,0,77.31,13.71
633,https://www.fortuneindia.com/next-500/company/bharat-financial-inclusion?year=2017,Bharat Financial Inclusion,micro finance,2003,1320.67,64.45,1319.69,64.46,302.98,61.45,6533.57,50.58,1383,32.16,0,0,292.37,26.1
634,https://www.fortuneindia.com/next-500/company/eaton-technologies?year=2017,Eaton Technologies,auto ancillaries,2005,1320.06,27.77,1139.67,20.78,688.66,27.31,2358.56,38.26,2343.48,38.27,33.39,0,303.38,16.69
635,https://www.fortuneindia.com/next-500/company/jay-bharat-maruti?year=2017,Jay Bharat Maruti,auto ancillaries,1987,1317.24,1.42,1302,0.61,40.4,1.05,376.68,2.82,242.26,16.98,4.33,0,82.74,13.03
636,https://www.fortuneindia.com/next-500/company/dcm-shriram-industries?year=2017,DCM Shriram Industries,sugar,1989,1315.94,0.09,1216.13,6.34,34.08,407.14,684.06,2.29,251.35,12.98,5.22,0,101.74,10.06
637,https://www.fortuneindia.com/next-500/company/eveready-industries-india?year=2017,Eveready Industries India,storage batteries,1934,1315.72,1.74,1323.33,3.47,50.6,3.41,869.61,0.92,659.59,5.6,14.54,0,131.56,16.01
638,https://www.fortuneindia.com/next-500/company/subros?year=2017,Subros,auto ancillaries,1985,1313.86,9.74,1310.72,9.05,23.94,19.64,728.5,1.52,335.08,5.74,4.8,0,128.94,12.68
639,https://www.fortuneindia.com/next-500/company/mmtc?year=2017,MMTC,wholesale trading,1963,1312.52,20.63,967.8,31.11,104.51,0,1889.3,5.78,1217.32,10.77,30,0,213.69,5.73
640,https://www.fortuneindia.com/next-500/company/rites?year=2017,Rites,engineering & construction,1974,1312.35,12.29,1102.53,8.44,338.64,11.77,2209.39,14.21,1806.65,10.87,136,0,341.76,3.56
641,https://www.fortuneindia.com/next-500/company/ahluwalia-contracts-india?year=2017,Ahluwalia Contracts (India),engineering & construction,1979,1307.99,23.98,1249.58,17.89,84.4,31.83,649.32,16.22,421.24,25.06,0,0,156.75,5.44
642,https://www.fortuneindia.com/next-500/company/utv-software-communications?year=2017,UTV Software Communications,media & entertainment,1990,1307.04,5.76,1246.52,9.64,552.57,0,1052.34,23.99,809.77,0,0,0,95.43,24.29
643,https://www.fortuneindia.com/next-500/company/everest-industries?year=2017,Everest Industries,cement,1934,1306.81,1.09,1313.37,3.58,34.44,0.61,607.73,2.96,346.56,8.47,7.72,0,128.64,7.45
644,https://www.fortuneindia.com/next-500/company/hbl-power-systems?year=2017,HBL Power Systems,basic materials,1986,1304.88,0.18,1302.67,3.53,25.99,82.77,1150.83,8.18,581.27,2.92,6.33,0,104.56,7.58
645,https://www.fortuneindia.com/next-500/company/kcp?year=2017,KCP,cement,1941,1301.97,12.31,1296,9.12,93.35,85.33,1287.85,12.01,615.16,15.66,13.29,0,88.21,23.7
646,https://www.fortuneindia.com/next-500/company/mawana-sugars?year=2017,Mawana Sugars,sugar,1961,1299.06,11.06,1187.71,6,0.64,0,173.35,20.57,386.62,0,0,0,71.89,4.43
647,https://www.fortuneindia.com/next-500/company/sandhar-technologies?year=2017,Sandhar Technologies,consumer durables,1987,1295.4,2.27,1288.41,2.5,26.95,22.65,542.46,2.45,260.6,6.14,10.23,0,149.77,15.77
648,https://www.fortuneindia.com/next-500/company/filatex-india?year=2017,Filatex India,textiles & garments,1990,1294.17,18.6,1278.23,18.73,26.22,173.13,709.91,18.56,209.48,22.98,0,0,40.01,13.05
649,https://www.fortuneindia.com/next-500/company/adobe-systems-india?year=2017,Adobe Systems India,infotech,1997,1290.24,33.64,1286.91,33.91,100.37,24.79,693.75,23.19,565.39,21.8,0,0,762.29,29.04
650,https://www.fortuneindia.com/next-500/company/avr-swarnamahal-jewelry?year=2017,AVR Swarnamahal Jewelry,gems & jewellery,2009,1288.87,0.3,1285.41,0.43,8.88,44.16,273.31,5.96,137.87,6.33,0.5,0,15.35,7.19
651,https://www.fortuneindia.com/next-500/company/continental-automotive-components-india?year=2017,Continental Automotive Components India,auto ancillaries,2007,1285.88,23.38,1262.62,23.5,39.61,0,702.15,11.21,680.68,10.68,0,0,213.97,32.16
652,https://www.fortuneindia.com/next-500/company/malayala-manorama-co?year=2017,Malayala Manorama Co,media & entertainment,1889,1284.96,4.85,1278.11,5.04,147.11,23.59,1217.22,14.09,831.37,19.11,11.35,0,225.43,1.45
653,https://www.fortuneindia.com/next-500/company/geometric?year=2017,Geometric,infotech,1994,1282.6,14.39,1233.5,11.6,105.4,90.94,619.1,7.09,474.1,16.26,19.6,0,826.4,9.43
654,https://www.fortuneindia.com/next-500/company/anil?year=2017,Anil,basic materials,1993,1281.62,31,1226.71,26.58,55.75,0.87,1237.45,20.9,353.82,16.78,0.98,0,23.11,5.28
655,https://www.fortuneindia.com/next-500/company/dhanlaxmi-bank?year=2017,Dhanlaxmi Bank,banking,1927,1281,6.4,1204.27,6.18,209.45,0,12113.56,13.76,507.95,29.83,0,0,213.15,0.79
656,https://www.fortuneindia.com/next-500/company/sumeet-industries?year=2017,Sumeet Industries,textiles & garments,1988,1277.09,8.84,1267.3,8.75,18.92,12.61,740.75,7.11,248.49,10.81,0,0,12.79,6.05
657,https://www.fortuneindia.com/next-500/company/kohinoor-foods?year=2017,Kohinoor Foods,fmcg,1989,1275.87,3.44,1300.45,2.57,23.93,0,1325.82,2.48,380.3,6.27,0,0,31.89,24.77
658,https://www.fortuneindia.com/next-500/company/cri-pumps?year=2017,CRI Pumps,capital goods,1996,1275.54,8.44,1237.87,8.25,46.36,1.4,722.09,13.97,356.95,7.14,18.75,0,74.8,8.42
659,https://www.fortuneindia.com/next-500/company/dcw?year=2017,DCW,basic materials,1939,1275.13,5.13,1271.59,1.36,18.55,0,1478.3,7.4,586.39,6.06,0,0,91.8,5.09
660,https://www.fortuneindia.com/next-500/company/vip-industries?year=2017,VIP Industries,consumer durables,1968,1273.78,15.37,1216.45,16.11,66.46,42.65,358.9,5.15,339.31,10.98,28.26,0,125.86,12.67
661,https://www.fortuneindia.com/next-500/company/sharda-cropchem?year=2017,Sharda Cropchem,basic materials,2004,1273.75,15.89,1218.58,14.85,174.97,42.29,813.82,17.41,810.81,23.88,27.07,0,27.49,12.8
662,https://www.fortuneindia.com/next-500/company/banswara-syntex?year=2017,Banswara Syntex,textiles & garments,1976,1270.19,1.3,1270.24,3.22,27.21,238.85,819.58,5.54,248.27,11.56,3.39,0,199.02,8.43
663,https://www.fortuneindia.com/next-500/company/otis-elevator-company-india?year=2017,OTIS Elevator Company (India),capital goods,1953,1265.13,5.02,1164.7,9.69,136.45,21.2,1045.35,5.43,815.73,6.36,159.41,0,254.19,5.6
664,https://www.fortuneindia.com/next-500/company/banco-products-india?year=2017,Banco Products (India),auto ancillaries,1961,1264.77,7.34,1204.29,6.69,89.89,2.56,728.06,10.44,687.2,10.98,32.9,0,156.17,3.6
665,https://www.fortuneindia.com/next-500/company/jamna-auto-industries?year=2017,Jamna Auto Industries,auto ancillaries,1965,1264.66,14.23,1255.8,14.68,71.5,143.36,264.58,0.55,242.54,23.48,21.85,0,93.41,35.1
666,https://www.fortuneindia.com/next-500/company/acb-india?year=2017,ACB India,metals & mining,1997,1262.75,16.02,1201.35,15.42,124.81,41.08,4151.99,8.01,2163.79,5.5,11.9,0,73.81,11.7
667,https://www.fortuneindia.com/next-500/company/johnson-lifts?year=2017,Johnson Lifts,capital goods,1981,1260.01,16.48,1186.86,16.27,134.21,62.54,602.12,32.43,525.62,27.19,15,0,198.57,27.48
668,https://www.fortuneindia.com/next-500/company/madras-fertilizers?year=2017,Madras Fertilizers,"fert, agro chem",1966,1249.4,27.05,1201.64,29.39,189.54,0,472.02,19.72,532.15,0,0,0,89.6,3.64
669,https://www.fortuneindia.com/next-500/company/lumax-industries?year=2017,Lumax Industries,auto ancillaries,1981,1246.12,5.91,1255.17,9.86,52.03,214,429.81,14.89,260.66,51.05,11.22,0,141.26,13.34
670,https://www.fortuneindia.com/next-500/company/jai-balaji-industries?year=2017,Jai Balaji Industries,iron & steel,1999,1244,18.38,1220.13,18.96,689.8,0,2650.17,8.01,877.49,0,0,0,53.85,0.48
671,https://www.fortuneindia.com/next-500/company/andhra-sugars?year=2017,Andhra Sugars,sugar,1947,1243.21,13.2,1258.18,13.61,56.26,0,1119.05,0.5,685.75,5.72,16.97,0,107.83,16.26
672,https://www.fortuneindia.com/next-500/company/inox-air-products?year=2017,Inox Air Products,basic materials,1963,1239.94,6.9,1088.85,10.71,229.03,21.84,2391.03,1.79,1628.97,16.54,5.17,0,102.61,2.19
673,https://www.fortuneindia.com/next-500/company/kalyani-steels?year=2017,Kalyani Steels,iron & steel,1973,1232.78,0.85,1180.48,3.79,113.46,36.19,1010.31,28.31,589.01,23.76,0,0,114.87,72.97
674,https://www.fortuneindia.com/next-500/company/michelin-india?year=2017,Michelin India,tyres & tubes,2009,1231.4,1.53,1257.33,8.44,714.14,0,2837.85,2.84,2312.93,17.15,0,0,137.81,22.54
675,https://www.fortuneindia.com/next-500/company/renaissance-jewellery?year=2017,Renaissance Jewellery,gems & jewellery,1989,1228.57,12.3,1158.96,6.97,47.44,18.13,715.12,6.39,461.39,15.64,3.82,0,79.24,1.64
676,https://www.fortuneindia.com/next-500/company/gokaldas-exports?year=2017,Gokaldas Exports,textiles & garments,1979,1224.43,1.94,1142.92,4.83,61.34,76.82,562.07,18.96,215.87,35.9,0,0,345.79,6.66
677,https://www.fortuneindia.com/next-500/company/schreiber-dynamix-dairies?year=2017,Schreiber Dynamix Dairies,fmcg,1992,1222.26,14.22,1281.44,7.88,42.14,36.33,622.93,33.86,505.07,37.31,0,0,75.83,17.08
678,https://www.fortuneindia.com/next-500/company/powerica?year=2017,Powerica,capital goods,1984,1219.66,14.97,1200.46,17.38,68.01,7.32,1072.12,3.77,780.71,2.27,42.12,0,78.67,17
679,https://www.fortuneindia.com/next-500/company/sml-isuzu?year=2017,SML ISUZU,auto,1983,1219.36,5.69,1164.3,5.31,51.16,38.49,454.59,19.45,340.13,12.29,11.58,0,124.88,3.99
680,https://www.fortuneindia.com/next-500/company/associated-road-carriers?year=2017,Associated Road Carriers,transport logistics,1972,1218.59,0.8,1217.72,0.87,43.48,4.33,494.74,10.48,303.41,11.71,10.73,0,66.28,19.55
681,https://www.fortuneindia.com/next-500/company/grindwell-norton?year=2017,Grindwell Norton,capital goods,1950,1217.42,4.65,1182.71,4.17,104.61,1.35,713.43,8.72,673.78,10.01,35.98,0,152.61,14.87
682,https://www.fortuneindia.com/next-500/company/lg-balakrishnan-bros?year=2017,LG Balakrishnan & Bros,auto ancillaries,1956,1215.92,1.91,1205.3,2.76,63.5,10.83,609.57,9.89,413.8,14.26,9.42,0,173.1,15.54
683,https://www.fortuneindia.com/next-500/company/cavinkare?year=2017,CavinKare,fmcg,1990,1213.93,4.46,1187.51,3.64,62.98,303.72,407.81,1.94,205.25,42.61,0,0,90.61,9.21
684,https://www.fortuneindia.com/next-500/company/siti-networks?year=2017,Siti Networks,media & entertainment,2006,1212.94,29.45,1188.92,31.24,1.71,0,2164.85,25.19,641.43,250.6,0,0,63.08,21.8
685,https://www.fortuneindia.com/next-500/company/oudh-sugar-mills?year=2017,Oudh Sugar Mills,sugar,1932,1208.69,5.29,1178.52,15.32,9.94,0,1059.56,9.22,92.43,0,0,0,54.62,0.47
686,https://www.fortuneindia.com/next-500/company/transcorp-international?year=2017,Transcorp International,transport logistics,1995,1207.18,20.93,1206.27,21.35,1.79,22.17,87.64,4.58,43.79,3.06,0.41,0,13.22,6.1
687,https://www.fortuneindia.com/next-500/company/natco-pharma?year=2017,Natco Pharma,drugs & pharmaceuticals,1981,1205.41,41.92,1141.61,38.33,155.18,15.27,1429,21.8,1298.33,53.46,21.77,0,186.68,36.34
688,https://www.fortuneindia.com/next-500/company/prabhat-dairy?year=2017,Prabhat Dairy,fmcg,1998,1200.41,16.84,1170.5,16.66,24.52,5.66,814.85,6.59,654.88,86.24,3.91,0,28.19,10.12
689,https://www.fortuneindia.com/next-500/company/indian-metals-ferro-alloys?year=2017,Indian Metals & Ferro Alloys,metals & mining,1961,1198.56,11.01,1211.3,9.93,54.27,0,2098.64,3.41,808.31,8.28,1.82,0,137.06,7.81
690,https://www.fortuneindia.com/next-500/company/steel-strips-wheels?year=2017,Steel Strips Wheels,auto ancillaries,1985,1196.68,1.38,1181.89,2.52,61.18,55.28,1141.13,10.11,406.26,17.46,2.29,0,103.5,18.8
691,https://www.fortuneindia.com/next-500/company/oricon-enterprises?year=2017,Oricon Enterprises,packaging,1968,1193.65,3.49,1168.93,11.56,18.67,56.83,1241.83,4.58,643.84,1.92,7.85,0,62.63,47.68
692,https://www.fortuneindia.com/next-500/company/techno-electric-engineering-company?year=2017,Techno Electric & Engineering Company,capital goods,2005,1191.71,47.38,1097.2,38.21,140.57,33.77,1536.51,1.24,1014.5,10.91,28.55,0,30.16,10.15
693,https://www.fortuneindia.com/next-500/company/international-paper-appm?year=2017,International Paper APPM,paper,1964,1190.41,1.13,1159.81,0.3,36.89,14656,930.41,1.53,414.05,0.28,0,0,129.25,6.34
694,https://www.fortuneindia.com/next-500/company/acg-associated-capsules?year=2017,ACG Associated Capsules,drugs & pharmaceuticals,1961,1189.77,12.92,1105.62,11.49,183.77,18.3,1530.82,6.77,966.5,14.97,48.38,0,200.74,24.63
695,https://www.fortuneindia.com/next-500/company/era-infra-engineering?year=2017,Era Infra Engineering,engineering & construction,1990,1188.36,26.74,1221.65,28.25,1326.04,0,9415.35,2.73,657.28,0,0,0,90.13,9.52
696,https://www.fortuneindia.com/next-500/company/ireda?year=2017,IREDA,non-banking financial services,1987,1188.1,1.71,1174.03,5.03,298.11,9.64,12197.49,26.54,2296.5,5.4,150,0,20.95,8.21
697,https://www.fortuneindia.com/next-500/company/dsm-sinochem-pharmaceuticals-india?year=2017,DSM Sinochem Pharmaceuticals India,drugs & pharmaceuticals,1993,1184.81,14.99,1134.04,16.4,8.31,88.58,513.66,8.39,292.66,2.92,0,0,60.75,16.33
698,https://www.fortuneindia.com/next-500/company/nandan-denim?year=2017,Nandan Denim,textiles & garments,1994,1184.77,9.95,1156.73,5.49,63.32,23.12,868.46,86746,338.43,30.73,7.29,0,54.52,24.45
699,https://www.fortuneindia.com/next-500/company/aarti-steels?year=2017,Aarti Steels,iron & steel,1979,1181.13,0.24,1190.65,1.46,77.59,248.72,691.79,5.44,471.87,38.83,0,0,47.36,11.04
700,https://www.fortuneindia.com/next-500/company/sathavahana-ispat?year=2017,Sathavahana Ispat,iron & steel,1989,1179.95,23.87,1180.3,20.49,34.35,0,849.03,10.1,168.51,16.93,0,0,40.05,81.88
701,https://www.fortuneindia.com/next-500/company/carrier-airconditioning-refrigeration?year=2017,Carrier Airconditioning & Refrigeration,consumer durables,1992,1178.02,14.14,1147.84,17.15,54.91,1.06,543.15,12.31,487.49,12.69,0,0,121.28,18.8
702,https://www.fortuneindia.com/next-500/company/loyal-textile-mills?year=2017,Loyal Textile Mills,textiles & garments,1946,1173.48,16.78,1158.49,17.64,26.91,70.21,675.72,4.12,160.7,15.71,4.82,0,93.13,10.06
703,https://www.fortuneindia.com/next-500/company/thangamayil-jewellery?year=2017,Thangamayil Jewellery,gems & jewellery,2000,1170.28,5.87,1179.71,7.35,10.53,0,283.39,9.59,137.54,6.9,1.37,0,22.47,14.99
704,https://www.fortuneindia.com/next-500/company/allanasons?year=2017,Allanasons,fmcg,1973,1165.77,4.89,1086.73,15.19,144.58,0.92,744.04,57.46,574.53,22.43,32.66,0,41.86,10.94
705,https://www.fortuneindia.com/next-500/company/kirloskar-industries?year=2017,Kirloskar Industries,non-banking financial services,1978,1164.74,18.26,1118.68,18.25,72.29,17.26,1172.66,5.16,809.06,6.43,19.42,0,72.02,8.69
706,https://www.fortuneindia.com/next-500/company/baramati-agro?year=2017,Baramati Agro,food & agri products,1988,1164.45,53.79,1028.9,52.81,41.5,51.29,993.69,26.71,212.68,24.24,0,0,40.28,18.23
707,https://www.fortuneindia.com/next-500/company/srikalahasthi-pipes?year=2017,Srikalahasthi Pipes,iron & steel,1991,1162.73,7.48,1145.61,5.73,158.8,93.26,890.39,20.6,428.16,45.99,19.88,0,68.32,27.11
708,https://www.fortuneindia.com/next-500/company/dodla-dairy?year=2017,Dodla Dairy,fmcg,1995,1158.98,4.14,1182.38,16.1,36.46,125.62,352.95,3.04,244.19,12.55,8.19,0,38.93,16.52
709,https://www.fortuneindia.com/next-500/company/hll-lifecare?year=2017,HLL Lifecare,drugs & pharmaceuticals,1966,1148.8,2.08,1123.3,2,31.7,4.35,2515.7,17.62,543.58,18.35,3.87,0,149.52,6.1
710,https://www.fortuneindia.com/next-500/company/lodha-developers?year=2017,Lodha Developers,real estate,1995,1146.17,39.18,1152.31,39.72,35.31,24.73,7094.95,10.44,985.37,11.25,0,0,42.58,40.02
711,https://www.fortuneindia.com/next-500/company/liberty-oil-mills?year=2017,Liberty Oil Mills,food & agri products,1978,1145.4,17.56,991.08,24.57,9.78,43.83,292.55,19.21,163.72,6.35,0,0,30.66,6.75
712,https://www.fortuneindia.com/next-500/company/aarti-drugs?year=2017,Aarti Drugs,drugs & pharmaceuticals,1984,1144.75,1.77,1139.84,3.92,68.72,11.04,852.92,10.97,350.32,13.68,16.35,0,40.19,20.84
713,https://www.fortuneindia.com/next-500/company/maithan-alloys?year=2017,Maithan Alloys,metals & mining,1985,1143.1,2.66,1150.8,4,78.85,49.85,537.24,0.67,393.06,21.88,5.82,0,15.77,5.13
714,https://www.fortuneindia.com/next-500/company/srs?year=2017,SRS,gems & jewellery,2000,1141.84,28.55,999.86,33.67,39.74,3.82,1389.79,12.52,670.8,6.32,0,0,37.88,12.07
715,https://www.fortuneindia.com/next-500/company/best-it-world-india?year=2017,Best IT World India,infotech,1996,1138.26,4.38,1190.78,13.93,36.24,0,167.23,15.09,35.93,50.21,0,0,94.66,13.12
716,https://www.fortuneindia.com/next-500/company/himadri-speciality-chemical?year=2017,Himadri Speciality Chemical,basic materials,1987,1138.25,24.59,1183.44,17.7,16.24,0,1803.95,9.07,846.88,7.4,2.09,0,32.02,1.75
717,https://www.fortuneindia.com/next-500/company/zicom-electronic-security-systems?year=2017,Zicom Electronic Security Systems,consumer durables,1994,1133.86,0.53,1117.87,0.88,10.67,0,1063.95,9.56,364.11,1.07,1.01,0,78.15,2.02
718,https://www.fortuneindia.com/next-500/company/tata-housing-development-co?year=2017,Tata Housing Development Co.,real estate,1942,1131.98,10.38,1095.03,11.54,4.53,0,7162.41,14,1340.96,21.86,0,0,67.73,4.98
719,https://www.fortuneindia.com/next-500/company/vaibhav-global?year=2017,Vaibhav Global,gems & jewellery,1989,1129.08,6.87,1084.93,6.09,39.82,61.4,481.72,18.49,367.36,12.02,0,0,233.7,7.98
720,https://www.fortuneindia.com/next-500/company/hpl-electric-power?year=2017,HPL Electric & Power,capital goods,1992,1126.62,4.28,1116.39,6.62,36.62,5.78,950.04,11.54,354.26,11.33,0.46,0,107.21,58.5
721,https://www.fortuneindia.com/next-500/company/equitas-holdings?year=2017,Equitas Holdings,micro finance,2007,1114.88,47.49,1111.51,47.14,167.14,56.79,6125.6,44.64,1341.35,14.57,0,0,233.8,50.74
722,https://www.fortuneindia.com/next-500/company/hil?year=2017,Hil,cement,1946,1112.67,3.65,1099.67,0.73,39.95,40.25,625.82,11.62,456.09,5.74,13.06,0,113.77,9.72
723,https://www.fortuneindia.com/next-500/company/desai-brothers?year=2017,Desai Brothers,tobacco products,1973,1109.63,1.68,1095.68,7.73,129.58,16.84,602.69,1.03,534.73,0.81,85.98,0,443.38,1.04
724,https://www.fortuneindia.com/next-500/company/hindustan-copper?year=2017,Hindustan Copper,metals & mining,1922,1107.08,0.77,971.1,4.55,43.56,35.56,2232.19,13.82,1913.39,2.79,0,0,319.4,3.1
725,https://www.fortuneindia.com/next-500/company/simbhaoli-sugars?year=2017,Simbhaoli Sugars,sugar,1936,1106.62,0,1114.73,0,113.78,0,1739.87,0,315.1,0,0,0,62.62,0
726,https://www.fortuneindia.com/next-500/company/manaksia?year=2017,Manaksia,packaging,1984,1106.19,3.14,1099.02,2.54,93.24,9.85,1358.49,2.61,1205.7,10.35,13.11,0,41.08,10.09
